RNA-Seq		46	PRJNA267231	SAMN03263948	MIGS.eu	UNIVERSITY OF TEXAS AT ARLINGTON	sra	SRX834463	0	Illumina Genome Analyzer IIx	SINGLE	RANDOM	Python bivittatus W22_240h_2	2015-01-10	75	31	Python bivittatus	ILLUMINA	2015-01-21	SRR1746836	SRS812473	SRP051827	W22_10d							public	ncbi	TRANSCRIPTOMIC
RNA-Seq		202	PRJNA271912	SAMN03282372	Model organism or animal	NREMC	sra	SRX843220	0	Illumina HiSeq 2000	PAIRED	other	mlm_172_1	2015-01-30	7760	5397	Microcebus murinus	ILLUMINA	2015-01-30	SRR1758989	SRS819388	SRP051959	MouseLemur_BrainCerebellum_172		not applicable	male		not applicable	Brain Cerebellum	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		202	PRJNA271912	SAMN03282372	Model organism or animal	NREMC	sra	SRX843221	0	Illumina HiSeq 2000	PAIRED	other	mlm_172_2	2015-01-30	6492	4822	Microcebus murinus	ILLUMINA	2015-01-30	SRR1758990	SRS819388	SRP051959	MouseLemur_BrainCerebellum_172		not applicable	male		not applicable	Brain Cerebellum	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		202	PRJNA271912	SAMN03282373	Model organism or animal	NREMC	sra	SRX843222	0	Illumina HiSeq 2000	PAIRED	other	mlm_173_1	2015-01-30	4292	3005	Microcebus murinus	ILLUMINA	2015-01-30	SRR1758991	SRS819389	SRP051959	MouseLemur_BrainFrontalCortex_173		not applicable	male		not applicable	Brain Frontal Cortex	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		202	PRJNA271912	SAMN03282373	Model organism or animal	NREMC	sra	SRX843223	0	Illumina HiSeq 2000	PAIRED	other	mlm_173_2	2015-01-30	8220	5015	Microcebus murinus	ILLUMINA	2015-01-30	SRR1758992	SRS819389	SRP051959	MouseLemur_BrainFrontalCortex_173		not applicable	male		not applicable	Brain Frontal Cortex	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		202	PRJNA271912	SAMN03282374	Model organism or animal	NREMC	sra	SRX843224	0	Illumina HiSeq 2000	PAIRED	other	mlm_176_1	2015-01-30	18817	12095	Microcebus murinus	ILLUMINA	2015-01-30	SRR1758993	SRS819390	SRP051959	MouseLemur_BrainTemporallobe_176		not applicable	male		not applicable	Brain Temporal Lobe	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		202	PRJNA271912	SAMN03282375	Model organism or animal	NREMC	sra	SRX843225	0	Illumina HiSeq 2000	PAIRED	other	mlm_177_1	2015-01-30	18298	12027	Microcebus murinus	ILLUMINA	2015-01-30	SRR1758994	SRS819392	SRP051959	MouseLemur_Colon_177		not applicable	male		not applicable	Colon	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		202	PRJNA271912	SAMN03282376	Model organism or animal	NREMC	sra	SRX843226	0	Illumina HiSeq 2000	PAIRED	other	mlm_180_1	2015-01-30	3921	2758	Microcebus murinus	ILLUMINA	2015-01-30	SRR1758995	SRS819391	SRP051959	MouseLemur_Kidney_180		not applicable	male		not applicable	Kidney	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		202	PRJNA271912	SAMN03282376	Model organism or animal	NREMC	sra	SRX843227	0	Illumina HiSeq 2000	PAIRED	other	mlm_180_2	2015-01-30	7588	4629	Microcebus murinus	ILLUMINA	2015-01-30	SRR1758996	SRS819391	SRP051959	MouseLemur_Kidney_180		not applicable	male		not applicable	Kidney	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		202	PRJNA271912	SAMN03282377	Model organism or animal	NREMC	sra	SRX843228	0	Illumina HiSeq 2000	PAIRED	other	mlm_181_1	2015-01-30	13257	8202	Microcebus murinus	ILLUMINA	2015-01-30	SRR1758997	SRS819393	SRP051959	MouseLemur_Liver_181		not applicable	male		not applicable	Liver	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		202	PRJNA271912	SAMN03282378	Model organism or animal	NREMC	sra	SRX843229	0	Illumina HiSeq 2000	PAIRED	other	mlm_183_1	2015-01-31	14818	9097	Microcebus murinus	ILLUMINA	2015-01-31	SRR1758998	SRS819395	SRP051959	MouseLemur_Lung_183		not applicable	male		not applicable	Lung	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		202	PRJNA271912	SAMN03282379	Model organism or animal	NREMC	sra	SRX843230	0	Illumina HiSeq 2000	PAIRED	other	mlm_184_1	2015-02-02	3502	2157	Microcebus murinus	ILLUMINA	2015-02-02	SRR1758999	SRS819394	SRP051959	MouseLemur_SkeletalMuscle_184		not applicable	male		not applicable	Skeletal Muscle	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		202	PRJNA271912	SAMN03282379	Model organism or animal	NREMC	sra	SRX843231	0	Illumina HiSeq 2000	PAIRED	other	mlm_184_2	2015-02-02	10103	6649	Microcebus murinus	ILLUMINA	2015-02-02	SRR1759000	SRS819394	SRP051959	MouseLemur_SkeletalMuscle_184		not applicable	male		not applicable	Skeletal Muscle	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		202	PRJNA271912	SAMN03282379	Model organism or animal	NREMC	sra	SRX843232	0	Illumina HiSeq 2000	PAIRED	other	mlm_184_3	2015-02-02	3345	2274	Microcebus murinus	ILLUMINA	2015-02-02	SRR1759001	SRS819394	SRP051959	MouseLemur_SkeletalMuscle_184		not applicable	male		not applicable	Skeletal Muscle	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		202	PRJNA271912	SAMN03282380	Model organism or animal	NREMC	sra	SRX843233	0	Illumina HiSeq 2000	PAIRED	other	mlm_186_1	2015-02-02	3719	2656	Microcebus murinus	ILLUMINA	2015-02-02	SRR1759002	SRS819396	SRP051959	MouseLemur_Spleen_186		not applicable	male		not applicable	Spleen	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		202	PRJNA271912	SAMN03282380	Model organism or animal	NREMC	sra	SRX843234	0	Illumina HiSeq 2000	PAIRED	other	mlm_186_2	2015-02-02	7476	4743	Microcebus murinus	ILLUMINA	2015-02-02	SRR1759003	SRS819396	SRP051959	MouseLemur_Spleen_186		not applicable	male		not applicable	Spleen	public	ncbi	TRANSCRIPTOMIC
miRNA-Seq		35	PRJNA273883	SAMN03299894		GEO	sra	SRX857204	0	AB SOLiD System 3.0	SINGLE	size fractionation		2015-01-28	132	114	Fugu rubripes	ABI_SOLID	2016-01-28	SRR1777546	SRS829196	SRP052920	GSM1595658				Fast muscle		Fast muscle	public	ncbi	TRANSCRIPTOMIC
miRNA-Seq		35	PRJNA273883	SAMN03299894		GEO	sra	SRX857204	0	AB SOLiD System 3.0	SINGLE	size fractionation		2015-01-28	120	104	Fugu rubripes	ABI_SOLID	2016-01-28	SRR1777547	SRS829196	SRP052920	GSM1595658				Fast muscle		Fast muscle	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		200	PRJNA208243	SAMN03649120	Model organism or animal	UNIVERSITY OF ILLINOIS	sra	SRX1022129	295	Illumina HiSeq 2000	PAIRED	cDNA	R1280	2015-05-08	11673	7830	Spalax galili	ILLUMINA	2016-04-15	SRR2014932	SRS931998	SRP058135	R1280		3 weeks gestation	not determined		not applicable	placenta	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		200	PRJNA283799	SAMN03652534		GEO	sra	SRX1023526	0	Illumina HiSeq 2000	PAIRED	cDNA		2015-05-11	11673	7830	Spalax galili	ILLUMINA	2015-05-13	SRR2016466	SRS933234	SRP058201	GSM1680894				placenta		placenta	public	ncbi	TRANSCRIPTOMIC
OTHER		50	PRJNA285470	SAMN03754117	Model organism or animal	TEXAS TECH UNIVERISTY	sra	SRX1044762	0	Illumina HiSeq 2000	SINGLE	size fractionation	El1369	2015-06-01	715	511	Alligator mississippiensis	ILLUMINA	2016-06-01	SRR2046516	SRS950125	SRP058918	A. mississippiensis small RNAs EL1369			male			Testis	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		202	PRJNA285471	SAMN03754345	Model organism or animal	ST. LOUIS UNIVERSITY SCHOOL OF MEDICINE	sra	SRX1044947	100	Illumina HiSeq 2000	PAIRED	size fractionation	Hamster	2015-07-29	49090	33849	Mesocricetus auratus	ILLUMINA	2016-06-01	SRR2132057	SRS950302	SRP058940	HamsterRawReads		6 weeks old	female		Syrian golden hamster	10 different organs +/- LPS treatment	public	ncbi	TRANSCRIPTOMIC
miRNA-Seq		49	PRJNA288415	SAMN03799420	Model organism or animal	SICHUAN UNIVERSITY	sra	SRX1074991	0	Illumina HiSeq 2000	SINGLE	unspecified		2015-06-30	336	192	Ailuropoda melanoleuca	ILLUMINA	2015-07-03	SRR2082760	SRS973742	SRP059993	XB01		12	male			blood	public	ncbi	TRANSCRIPTOMIC
miRNA-Seq		50	PRJNA288415	SAMN03817248	Model organism or animal	SICHUAN UNIVERSITY	sra	SRX1077235	0	Illumina HiSeq 2000	SINGLE	unspecified		2015-06-30	584	391	Ailuropoda melanoleuca	ILLUMINA	2015-07-03	SRR2080322	SRS977532	SRP059993	panda-miRNA-JZF18		18	female			blood	public	ncbi	TRANSCRIPTOMIC
miRNA-Seq		50	PRJNA288415	SAMN03817249	Model organism or animal	SICHUAN UNIVERSITY	sra	SRX1077236	0	Illumina HiSeq 2000	SINGLE	unspecified		2015-06-30	681	452	Ailuropoda melanoleuca	ILLUMINA	2015-07-03	SRR2082762	SRS977531	SRP059993	panda-miRNA-YYM5		5	male			blood	public	ncbi	TRANSCRIPTOMIC
miRNA-Seq		49	PRJNA288415	SAMN03817250	Model organism or animal	SICHUAN UNIVERSITY	sra	SRX1077237	0	Illumina HiSeq 2000	SINGLE	unspecified		2015-06-30	336	192	Ailuropoda melanoleuca	ILLUMINA	2015-07-03	SRR2082761	SRS977529	SRP059993	panda-miRNA-XB02		6	female			blood	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		50	PRJNA289121	SAMN03842182	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1084490	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-08	310	155	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2089935	SRS980611	SRP060446	lung control F1		5-6 weeks	female		not applicable	lung	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		50	PRJNA289121	SAMN03842183	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085146	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-08	401	201	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2089937	SRS981237	SRP060446	lung control F2		5-6 weeks	female		not applicable	lung	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		50	PRJNA289121	SAMN03842184	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085147	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-08	424	212	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2089942	SRS981239	SRP060446	lung control F3		5-6 weeks	female		not applicable	lung	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		50	PRJNA289121	SAMN03842185	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085148	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-08	389	195	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2089943	SRS981240	SRP060446	lung HeV day3 F6		5-6 weeks	female		not applicable	lung	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		50	PRJNA289121	SAMN03842186	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085149	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-08	425	213	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2089945	SRS981241	SRP060446	lung HeV day3 F7		5-6 weeks	female		not applicable	lung	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		50	PRJNA289121	SAMN03842187	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085150	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-08	431	216	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2089947	SRS981242	SRP060446	lung HeV day3 F8		5-6 weeks	female		not applicable	lung	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		50	PRJNA289121	SAMN03842188	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085151	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-08	482	241	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2089948	SRS981243	SRP060446	lung HeV day5 F11		5-6 weeks	female		not applicable	lung	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		50	PRJNA289121	SAMN03842189	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085152	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-08	398	201	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2089949	SRS981244	SRP060446	lung HeV day5 F12		5-6 weeks	female		not applicable	lung	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		50	PRJNA289121	SAMN03842190	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085153	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-08	504	252	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2089952	SRS981245	SRP060446	lung HeV day5 F13		5-6 weeks	female		not applicable	lung	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		50	PRJNA289121	SAMN03842191	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085154	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-08	433	218	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2089953	SRS981246	SRP060446	lung NiV-B day3 F7		5-6 weeks	female		not applicable	lung	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		50	PRJNA289121	SAMN03842192	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085155	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-08	937	469	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2089954	SRS981247	SRP060446	lung NiV-B day3 F8		5-6 weeks	female		not applicable	lung	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		50	PRJNA289121	SAMN03842193	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085186	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-08	468	234	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2089991	SRS981262	SRP060446	lung NiV-B day3 F9		5-6 weeks	female		not applicable	lung	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		50	PRJNA289121	SAMN03842194	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085200	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-08	361	182	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2090005	SRS981263	SRP060446	lung NiV-B day5 F13		5-6 weeks	female		not applicable	lung	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		50	PRJNA289121	SAMN03842195	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085201	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-08	454	228	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2090055	SRS981274	SRP060446	lung NiV-B day5 F14		5-6 weeks	female		not applicable	lung	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		50	PRJNA289121	SAMN03842196	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085251	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-08	178	89	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2090056	SRS981275	SRP060446	lung NiV-B day5 F15		5-6 weeks	female		not applicable	lung	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		51	PRJNA289121	SAMN03842197	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085329	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-09	240	168	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2090134	SRS981296	SRP060446	brain control F1		5-6 weeks	female		not applicable	brain	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		51	PRJNA289121	SAMN03842198	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085330	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-09	218	154	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2090135	SRS981336	SRP060446	brain control F2		5-6 weeks	female		not applicable	brain	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		51	PRJNA289121	SAMN03842199	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085331	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-09	217	153	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2090136	SRS981337	SRP060446	brain HeV day3 F6		5-6 weeks	female		not applicable	brain	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		51	PRJNA289121	SAMN03842200	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085333	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-09	166	117	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2090137	SRS981338	SRP060446	brain HeV day3 F7		5-6 weeks	female		not applicable	brain	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		51	PRJNA289121	SAMN03842201	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085334	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-09	710	497	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2090138	SRS981340	SRP060446	brain HeV day3 F8		5-6 weeks	female		not applicable	brain	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		51	PRJNA289121	SAMN03842202	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085335	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-09	1575	1098	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2090139	SRS981341	SRP060446	brain HeV day5 F11		5-6 weeks	female		not applicable	brain	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		51	PRJNA289121	SAMN03842203	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085336	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-09	637	446	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2090140	SRS981342	SRP060446	brain HeV day5 F13		5-6 weeks	female		not applicable	brain	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		50	PRJNA289121	SAMN03842204	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085337	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-08	394	197	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2090141	SRS981343	SRP060446	brain NiV-B day3 F6		5-6 weeks	female		not applicable	brain	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		50	PRJNA289121	SAMN03842205	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085338	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-08	389	195	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2090142	SRS981344	SRP060446	brain NiV-B day3 F7		5-6 weeks	female		not applicable	brain	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		50	PRJNA289121	SAMN03842206	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085341	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-08	883	442	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2090143	SRS981348	SRP060446	brain NiV-B day3 F8		5-6 weeks	female		not applicable	brain	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		51	PRJNA289121	SAMN03842207	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085343	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-09	754	532	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2090144	SRS981349	SRP060446	brain NiV-B day5 F11		5-6 weeks	female		not applicable	brain	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		51	PRJNA289121	SAMN03842208	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085344	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-09	554	388	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2090146	SRS981350	SRP060446	brain NiV-B day5 F12		5-6 weeks	female		not applicable	brain	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		51	PRJNA289121	SAMN03842209	Model organism or animal	UNIVERSITY HEALTH NETWORK	sra	SRX1085345	0	Illumina HiSeq 2500	SINGLE	PolyA		2015-07-09	275	193	Mustela putorius furo	ILLUMINA	2016-07-07	SRR2090148	SRS981351	SRP060446	brain NiV-B day5 F13		5-6 weeks	female		not applicable	brain	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		200	PRJNA290346	SAMN03890619	Model organism or animal	MISSISSIPPI STATE UNIVERSITY	sra	SRX1101202	0	Illumina HiSeq 1000	PAIRED	PolyA		2015-08-10	3051	2107	Eptesicus fuscus	ILLUMINA	2016-06-04	SRR2154117	SRS995612	SRP061328	Epfu		missing	male			testis	public	ncbi	TRANSCRIPTOMIC
miRNA-Seq		51	PRJNA290346	SAMN03890619	Model organism or animal	MISSISSIPPI STATE UNIVERSITY	sra	SRX1101203	0	Illumina HiSeq 1000	SINGLE	unspecified		2015-08-10	10125	7007	Eptesicus fuscus	ILLUMINA	2016-06-04	SRR2154048	SRS995612	SRP061328	Epfu		missing	male			testis	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		400	PRJNA283581	SAMN03653042	Model organism or animal	FRITZ LIPMANN INSTITUTE, INSTITUTE FOR AGEING RESE	sra	SRX1113845	0	Illumina HiSeq 2500	PAIRED	PolyA	Hetgla testis	2015-07-22	7365	4628	Heterocephalus glaber	ILLUMINA	2015-07-31	SRR2120769	SRS1008227	SRP061363	IZW_8132_Testis			male			testis	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		400	PRJNA283581	SAMN03653042	Model organism or animal	FRITZ LIPMANN INSTITUTE, INSTITUTE FOR AGEING RESE	sra	SRX1113845	0	Illumina HiSeq 2500	PAIRED	PolyA	Hetgla testis	2015-07-21	7321	4598	Heterocephalus glaber	ILLUMINA	2015-07-31	SRR2120770	SRS1008227	SRP061363	IZW_8132_Testis			male			testis	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		400	PRJNA283581	SAMN03653043	Model organism or animal	FRITZ LIPMANN INSTITUTE, INSTITUTE FOR AGEING RESE	sra	SRX1113863	0	Illumina HiSeq 2500	PAIRED	PolyA	Hetgla Hypothalamus	2015-07-21	7975	5016	Heterocephalus glaber	ILLUMINA	2015-07-31	SRR2120779	SRS1008245	SRP061363	IZW_8132_Hypothalamus			male			hypothalamus	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		400	PRJNA283581	SAMN03653043	Model organism or animal	FRITZ LIPMANN INSTITUTE, INSTITUTE FOR AGEING RESE	sra	SRX1113863	0	Illumina HiSeq 2500	PAIRED	PolyA	Hetgla Hypothalamus	2015-07-21	7868	4947	Heterocephalus glaber	ILLUMINA	2015-07-31	SRR2120811	SRS1008245	SRP061363	IZW_8132_Hypothalamus			male			hypothalamus	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		400	PRJNA283581	SAMN03653045	Model organism or animal	FRITZ LIPMANN INSTITUTE, INSTITUTE FOR AGEING RESE	sra	SRX1113893	0	Illumina HiSeq 2500	PAIRED	PolyA	Hetgla pituitary	2015-07-22	4286	2709	Heterocephalus glaber	ILLUMINA	2015-07-31	SRR2120823	SRS1008272	SRP061363	IZW_1588_Pituitary			female			pituitary	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		400	PRJNA283581	SAMN03653045	Model organism or animal	FRITZ LIPMANN INSTITUTE, INSTITUTE FOR AGEING RESE	sra	SRX1113893	0	Illumina HiSeq 2500	PAIRED	PolyA	Hetgla pituitary	2015-07-22	4258	2690	Heterocephalus glaber	ILLUMINA	2015-07-31	SRR2120824	SRS1008272	SRP061363	IZW_1588_Pituitary			female			pituitary	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		400	PRJNA283581	SAMN03653044	Model organism or animal	FRITZ LIPMANN INSTITUTE, INSTITUTE FOR AGEING RESE	sra	SRX1113910	0	Illumina HiSeq 2500	PAIRED	PolyA	Hetgla skin	2015-07-22	6786	4292	Heterocephalus glaber	ILLUMINA	2015-07-31	SRR2120844	SRS1008276	SRP061363	IZW_1588_Skin			female			skin	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		400	PRJNA283581	SAMN03653044	Model organism or animal	FRITZ LIPMANN INSTITUTE, INSTITUTE FOR AGEING RESE	sra	SRX1113910	0	Illumina HiSeq 2500	PAIRED	PolyA	Hetgla skin	2015-07-22	6709	4243	Heterocephalus glaber	ILLUMINA	2015-07-31	SRR2120910	SRS1008276	SRP061363	IZW_1588_Skin			female			skin	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		400	PRJNA283581	SAMN03653046	Model organism or animal	FRITZ LIPMANN INSTITUTE, INSTITUTE FOR AGEING RESE	sra	SRX1115280	0	Illumina HiSeq 2500	PAIRED	PolyA	Hetgla cerebellum	2015-07-22	7768	4911	Heterocephalus glaber	ILLUMINA	2015-07-31	SRR2123685	SRS1008828	SRP061363	IZW_1588_Cerebellum			female			cerebellum	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		400	PRJNA283581	SAMN03653046	Model organism or animal	FRITZ LIPMANN INSTITUTE, INSTITUTE FOR AGEING RESE	sra	SRX1115280	0	Illumina HiSeq 2500	PAIRED	PolyA	Hetgla cerebellum	2015-07-22	7667	4842	Heterocephalus glaber	ILLUMINA	2015-07-31	SRR2123686	SRS1008828	SRP061363	IZW_1588_Cerebellum			female			cerebellum	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		400	PRJNA283581	SAMN03653047	Model organism or animal	FRITZ LIPMANN INSTITUTE, INSTITUTE FOR AGEING RESE	sra	SRX1115329	0	Illumina HiSeq 2500	PAIRED	PolyA	Hetgla liver	2015-07-22	4384	2760	Heterocephalus glaber	ILLUMINA	2015-07-31	SRR2123747	SRS1008867	SRP061363	IZW_1588_Liver			female			liver	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		400	PRJNA283581	SAMN03653047	Model organism or animal	FRITZ LIPMANN INSTITUTE, INSTITUTE FOR AGEING RESE	sra	SRX1115329	0	Illumina HiSeq 2500	PAIRED	PolyA	Hetgla liver	2015-07-22	4341	2733	Heterocephalus glaber	ILLUMINA	2015-07-31	SRR2123748	SRS1008867	SRP061363	IZW_1588_Liver			female			liver	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		400	PRJNA283581	SAMN03653048	Model organism or animal	FRITZ LIPMANN INSTITUTE, INSTITUTE FOR AGEING RESE	sra	SRX1115559	0	Illumina HiSeq 2500	PAIRED	PolyA	Hetgla adrenal	2015-07-22	6068	3847	Heterocephalus glaber	ILLUMINA	2015-07-31	SRR2123984	SRS1009108	SRP061363	IZW_1588_Adrenal			female			adrenal	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		400	PRJNA283581	SAMN03653048	Model organism or animal	FRITZ LIPMANN INSTITUTE, INSTITUTE FOR AGEING RESE	sra	SRX1115559	0	Illumina HiSeq 2500	PAIRED	PolyA	Hetgla adrenal	2015-07-22	6008	3808	Heterocephalus glaber	ILLUMINA	2015-07-31	SRR2123985	SRS1009108	SRP061363	IZW_1588_Adrenal			female			adrenal	public	ncbi	TRANSCRIPTOMIC
RNA-Seq		400	PRJNA283581	SAMN03653049	Model organism or animal	FRITZ LIPMANN INSTITUTE, INSTITUTE FOR AGEING RESE	sra	SRX1115772	0	Illumina HiSeq 2500	PAIRED	PolyA	Hetgla kidney	2015-07-23	6467	4061	Heterocephalus glaber	ILLUMINA	2015-07-31	SRR2124226	SRS1009253	SRP061363	IZW_1588_Kidney			female			kidney	public	ncbi	TRANSCRIPTOMIC
